series_id	year	period	value	footnote_codes
SMU15261807072210001          	1999	M02	        15.1	
SMU15261807072210001          	1999	M03	        15.3	
SMU15261807072210001          	1999	M04	        15.4	
SMU15261807072210001          	1999	M05	        15.6	
SMU15261807072210001          	1999	M06	        15.8	
SMU15261807072210001          	1999	M07	        15.8	
SMU15261807072210001          	1999	M08	        15.7	
SMU15261807072210001          	1999	M09	        15.9	
SMU15261807072210001          	1999	M10	        15.6	
SMU15261807072210001          	1999	M11	        15.5	
SMU15261807072210001          	1999	M12	        15.7	
SMU15261807072210001          	1999	M13	        15.5	
SMU15261807072210001          	2000	M01	        15.5	
SMU15261807072210001          	2000	M02	        15.7	
SMU15261807072210001          	2000	M03	        15.8	
SMU15261807072210001          	2000	M04	        15.9	
SMU15261807072210001          	2000	M05	        15.9	
SMU15261807072210001          	2000	M06	        16.1	
SMU15261807072210001          	2000	M07	        16.2	
SMU15261807072210001          	2000	M08	        16.2	
SMU15261807072210001          	2000	M09	        16.1	
SMU15261807072210001          	2000	M10	        16.0	
SMU15261807072210001          	2000	M11	        16.1	
SMU15261807072210001          	2000	M12	        16.4	
SMU15261807072210001          	2000	M13	        16.0	
SMU15261807072210001          	2001	M01	        15.8	
SMU15261807072210001          	2001	M02	        16.1	
SMU15261807072210001          	2001	M03	        16.2	
SMU15261807072210001          	2001	M04	        15.9	
SMU15261807072210001          	2001	M05	        16.0	
SMU15261807072210001          	2001	M06	        16.1	
SMU15261807072210001          	2001	M07	        16.0	
SMU15261807072210001          	2001	M08	        16.2	
SMU15261807072210001          	2001	M09	        16.1	
SMU15261807072210001          	2001	M10	        15.4	
SMU15261807072210001          	2001	M11	        15.3	
SMU15261807072210001          	2001	M12	        15.6	
SMU15261807072210001          	2001	M13	        15.9	
SMU15261807072210001          	2002	M01	        15.4	
SMU15261807072210001          	2002	M02	        15.6	
SMU15261807072210001          	2002	M03	        15.9	
SMU15261807072210001          	2002	M04	        15.9	
SMU15261807072210001          	2002	M05	        16.2	
SMU15261807072210001          	2002	M06	        16.3	
SMU15261807072210001          	2002	M07	        16.1	
SMU15261807072210001          	2002	M08	        16.1	
SMU15261807072210001          	2002	M09	        15.9	
SMU15261807072210001          	2002	M10	        15.9	
SMU15261807072210001          	2002	M11	        16.0	
SMU15261807072210001          	2002	M12	        16.1	
SMU15261807072210001          	2002	M13	        16.0	
SMU15261807072210001          	2003	M01	        15.9	
SMU15261807072210001          	2003	M02	        16.1	
SMU15261807072210001          	2003	M03	        16.3	
SMU15261807072210001          	2003	M04	        16.1	
SMU15261807072210001          	2003	M05	        16.3	
SMU15261807072210001          	2003	M06	        16.2	
SMU15261807072210001          	2003	M07	        16.3	
SMU15261807072210001          	2003	M08	        16.5	
SMU15261807072210001          	2003	M09	        16.5	
SMU15261807072210001          	2003	M10	        16.3	
SMU15261807072210001          	2003	M11	        16.6	
SMU15261807072210001          	2003	M12	        17.0	
SMU15261807072210001          	2003	M13	        16.3	
SMU15261807072210001          	2004	M01	        16.8	
SMU15261807072210001          	2004	M02	        17.2	
SMU15261807072210001          	2004	M03	        17.3	
SMU15261807072210001          	2004	M04	        17.3	
SMU15261807072210001          	2004	M05	        17.3	
SMU15261807072210001          	2004	M06	        17.5	
SMU15261807072210001          	2004	M07	        17.7	
SMU15261807072210001          	2004	M08	        17.9	
SMU15261807072210001          	2004	M09	        17.9	
SMU15261807072210001          	2004	M10	        17.7	
SMU15261807072210001          	2004	M11	        17.9	
SMU15261807072210001          	2004	M12	        18.1	
SMU15261807072210001          	2004	M13	        17.6	
SMU15261807072210001          	2005	M01	        17.7	
SMU15261807072210001          	2005	M02	        18.0	
SMU15261807072210001          	2005	M03	        18.3	
SMU15261807072210001          	2005	M04	        18.1	
SMU15261807072210001          	2005	M05	        18.2	
SMU15261807072210001          	2005	M06	        18.3	
SMU15261807072210001          	2005	M07	        18.1	
SMU15261807072210001          	2005	M08	        18.2	
SMU15261807072210001          	2005	M09	        18.1	
SMU15261807072210001          	2005	M10	        17.7	
SMU15261807072210001          	2005	M11	        17.8	
SMU15261807072210001          	2005	M12	        18.0	
SMU15261807072210001          	2005	M13	        18.0	
SMU15261807072210001          	2006	M01	        17.8	
SMU15261807072210001          	2006	M02	        18.2	
SMU15261807072210001          	2006	M03	        18.4	
SMU15261807072210001          	2006	M04	        18.2	
SMU15261807072210001          	2006	M05	        18.2	
SMU15261807072210001          	2006	M06	        18.3	
SMU15261807072210001          	2006	M07	        18.3	
SMU15261807072210001          	2006	M08	        18.4	
SMU15261807072210001          	2006	M09	        18.6	
SMU15261807072210001          	2006	M10	        18.2	
SMU15261807072210001          	2006	M11	        18.2	
SMU15261807072210001          	2006	M12	        18.5	
SMU15261807072210001          	2006	M13	        18.3	
SMU15261807072210001          	2007	M01	        18.3	
SMU15261807072210001          	2007	M02	        18.8	
SMU15261807072210001          	2007	M03	        18.9	
SMU15261807072210001          	2007	M04	        19.2	
SMU15261807072210001          	2007	M05	        19.4	
SMU15261807072210001          	2007	M06	        19.2	
SMU15261807072210001          	2007	M07	        19.0	
SMU15261807072210001          	2007	M08	        19.2	
SMU15261807072210001          	2007	M09	        19.1	
SMU15261807072210001          	2007	M10	        18.8	
SMU15261807072210001          	2007	M11	        18.9	
SMU15261807072210001          	2007	M12	        19.0	
SMU15261807072210001          	2007	M13	        19.0	
SMU15261807072210001          	2008	M01	        18.9	
SMU15261807072210001          	2008	M02	        19.1	
SMU15261807072210001          	2008	M03	        19.2	
SMU15261807072210001          	2008	M04	        19.0	
SMU15261807072210001          	2008	M05	        18.9	
SMU15261807072210001          	2008	M06	        19.1	
SMU15261807072210001          	2008	M07	        19.1	
SMU15261807072210001          	2008	M08	        19.2	
SMU15261807072210001          	2008	M09	        19.0	
SMU15261807072210001          	2008	M10	        18.5	
SMU15261807072210001          	2008	M11	        18.3	
SMU15261807072210001          	2008	M12	        18.2	
SMU15261807072210001          	2008	M13	        18.9	
SMU15261807072210001          	2009	M01	        17.9	
SMU15261807072210001          	2009	M02	        18.4	
SMU15261807072210001          	2009	M03	        18.5	
SMU15261807072210001          	2009	M04	        18.4	
SMU15261807072210001          	2009	M05	        18.4	
SMU15261807072210001          	2009	M06	        18.4	
SMU15261807072210001          	2009	M07	        18.2	
SMU15261807072210001          	2009	M08	        18.2	
SMU15261807072210001          	2009	M09	        18.2	
SMU15261807072210001          	2009	M10	        17.9	
SMU15261807072210001          	2009	M11	        17.8	
SMU15261807072210001          	2009	M12	        18.0	
SMU15261807072210001          	2009	M13	        18.2	
SMU15261807072210001          	2010	M01	        17.6	
SMU15261807072210001          	2010	M02	        17.9	
SMU15261807072210001          	2010	M03	        18.0	
SMU15261807072210001          	2010	M04	        17.9	
SMU15261807072210001          	2010	M05	        17.8	
SMU15261807072210001          	2010	M06	        17.7	
SMU15261807072210001          	2010	M07	        17.9	
SMU15261807072210001          	2010	M08	        17.9	
SMU15261807072210001          	2010	M09	        18.0	
SMU15261807072210001          	2010	M10	        17.8	
SMU15261807072210001          	2010	M11	        17.9	
SMU15261807072210001          	2010	M12	        17.9	
SMU15261807072210001          	2010	M13	        17.9	
SMU15261807072210001          	2011	M01	        18.0	
SMU15261807072210001          	2011	M02	        18.3	
SMU15261807072210001          	2011	M03	        18.3	
SMU15261807072210001          	2011	M04	        18.3	
SMU15261807072210001          	2011	M05	        18.1	
SMU15261807072210001          	2011	M06	        18.1	
SMU15261807072210001          	2011	M07	        18.1	P
SMU15261808000000001          	1990	M01	        15.7	
SMU15261808000000001          	1990	M02	        15.9	
SMU15261808000000001          	1990	M03	        16.1	
SMU15261808000000001          	1990	M04	        16.0	
SMU15261808000000001          	1990	M05	        16.0	
SMU15261808000000001          	1990	M06	        16.5	
SMU15261808000000001          	1990	M07	        16.7	
SMU15261808000000001          	1990	M08	        16.6	
SMU15261808000000001          	1990	M09	        16.4	
SMU15261808000000001          	1990	M10	        16.5	
SMU15261808000000001          	1990	M11	        16.5	
SMU15261808000000001          	1990	M12	        16.4	
SMU15261808000000001          	1990	M13	        16.3	
SMU15261808000000001          	1991	M01	        16.3	
SMU15261808000000001          	1991	M02	        16.4	
SMU15261808000000001          	1991	M03	        16.4	
SMU15261808000000001          	1991	M04	        16.3	
SMU15261808000000001          	1991	M05	        16.4	
SMU15261808000000001          	1991	M06	        16.7	
SMU15261808000000001          	1991	M07	        16.9	
SMU15261808000000001          	1991	M08	        17.1	
SMU15261808000000001          	1991	M09	        16.9	
SMU15261808000000001          	1991	M10	        17.0	
SMU15261808000000001          	1991	M11	        17.0	
SMU15261808000000001          	1991	M12	        17.0	
SMU15261808000000001          	1991	M13	        16.7	
SMU15261808000000001          	1992	M01	        16.8	
SMU15261808000000001          	1992	M02	        17.0	
SMU15261808000000001          	1992	M03	        17.0	
SMU15261808000000001          	1992	M04	        17.0	
SMU15261808000000001          	1992	M05	        17.1	
SMU15261808000000001          	1992	M06	        17.3	
SMU15261808000000001          	1992	M07	        17.6	
SMU15261808000000001          	1992	M08	        17.7	
SMU15261808000000001          	1992	M09	        17.5	
SMU15261808000000001          	1992	M10	        17.4	
SMU15261808000000001          	1992	M11	        17.3	
SMU15261808000000001          	1992	M12	        17.4	
SMU15261808000000001          	1992	M13	        17.3	
SMU15261808000000001          	1993	M01	        17.1	
SMU15261808000000001          	1993	M02	        17.3	
SMU15261808000000001          	1993	M03	        17.4	
SMU15261808000000001          	1993	M04	        17.6	
SMU15261808000000001          	1993	M05	        17.5	
SMU15261808000000001          	1993	M06	        17.7	
SMU15261808000000001          	1993	M07	        17.9	
SMU15261808000000001          	1993	M08	        17.8	
SMU15261808000000001          	1993	M09	        17.7	
SMU15261808000000001          	1993	M10	        17.7	
SMU15261808000000001          	1993	M11	        17.6	
SMU15261808000000001          	1993	M12	        17.7	
SMU15261808000000001          	1993	M13	        17.6	
SMU15261808000000001          	1994	M01	        17.5	
SMU15261808000000001          	1994	M02	        17.6	
SMU15261808000000001          	1994	M03	        17.7	
SMU15261808000000001          	1994	M04	        17.7	
SMU15261808000000001          	1994	M05	        17.7	
SMU15261808000000001          	1994	M06	        17.9	
SMU15261808000000001          	1994	M07	        17.9	
SMU15261808000000001          	1994	M08	        17.7	
SMU15261808000000001          	1994	M09	        17.8	
SMU15261808000000001          	1994	M10	        17.7	
SMU15261808000000001          	1994	M11	        17.8	
SMU15261808000000001          	1994	M12	        17.8	
SMU15261808000000001          	1994	M13	        17.7	
SMU15261808000000001          	1995	M01	        17.3	
SMU15261808000000001          	1995	M02	        17.7	
SMU15261808000000001          	1995	M03	        17.8	
SMU15261808000000001          	1995	M04	        17.8	
SMU15261808000000001          	1995	M05	        17.8	
SMU15261808000000001          	1995	M06	        17.9	
SMU15261808000000001          	1995	M07	        18.0	
SMU15261808000000001          	1995	M08	        17.9	
SMU15261808000000001          	1995	M09	        17.6	
SMU15261808000000001          	1995	M10	        17.7	
SMU15261808000000001          	1995	M11	        17.7	
SMU15261808000000001          	1995	M12	        17.7	
SMU15261808000000001          	1995	M13	        17.7	
SMU15261808000000001          	1996	M01	        17.5	
SMU15261808000000001          	1996	M02	        17.7	
SMU15261808000000001          	1996	M03	        17.8	
SMU15261808000000001          	1996	M04	        17.6	
SMU15261808000000001          	1996	M05	        17.7	
SMU15261808000000001          	1996	M06	        17.8	
SMU15261808000000001          	1996	M07	        17.9	
SMU15261808000000001          	1996	M08	        17.9	
SMU15261808000000001          	1996	M09	        17.9	
SMU15261808000000001          	1996	M10	        17.7	
SMU15261808000000001          	1996	M11	        17.7	
SMU15261808000000001          	1996	M12	        17.7	
SMU15261808000000001          	1996	M13	        17.7	
SMU15261808000000001          	1997	M01	        17.0	
SMU15261808000000001          	1997	M02	        17.3	
SMU15261808000000001          	1997	M03	        17.5	
SMU15261808000000001          	1997	M04	        17.4	
SMU15261808000000001          	1997	M05	        17.4	
SMU15261808000000001          	1997	M06	        17.4	
SMU15261808000000001          	1997	M07	        17.4	
SMU15261808000000001          	1997	M08	        17.5	
SMU15261808000000001          	1997	M09	        17.3	
SMU15261808000000001          	1997	M10	        17.4	
SMU15261808000000001          	1997	M11	        17.4	
SMU15261808000000001          	1997	M12	        17.3	
SMU15261808000000001          	1997	M13	        17.4	
SMU15261808000000001          	1998	M01	        16.8	
SMU15261808000000001          	1998	M02	        17.2	
SMU15261808000000001          	1998	M03	        17.5	
SMU15261808000000001          	1998	M04	        17.5	
SMU15261808000000001          	1998	M05	        17.5	
SMU15261808000000001          	1998	M06	        17.6	
SMU15261808000000001          	1998	M07	        17.4	
SMU15261808000000001          	1998	M08	        17.5	
SMU15261808000000001          	1998	M09	        17.3	
SMU15261808000000001          	1998	M10	        17.5	
SMU15261808000000001          	1998	M11	        17.4	
SMU15261808000000001          	1998	M12	        17.3	
SMU15261808000000001          	1998	M13	        17.4	
SMU15261808000000001          	1999	M01	        16.7	
SMU15261808000000001          	1999	M02	        17.1	
SMU15261808000000001          	1999	M03	        17.3	
SMU15261808000000001          	1999	M04	        17.6	
SMU15261808000000001          	1999	M05	        17.6	
SMU15261808000000001          	1999	M06	        17.7	
SMU15261808000000001          	1999	M07	        17.5	
SMU15261808000000001          	1999	M08	        17.6	
SMU15261808000000001          	1999	M09	        17.7	
SMU15261808000000001          	1999	M10	        17.9	
SMU15261808000000001          	1999	M11	        17.7	
SMU15261808000000001          	1999	M12	        17.6	
SMU15261808000000001          	1999	M13	        17.5	
SMU15261808000000001          	2000	M01	        17.3	
SMU15261808000000001          	2000	M02	        17.9	
SMU15261808000000001          	2000	M03	        18.1	
SMU15261808000000001          	2000	M04	        18.1	
SMU15261808000000001          	2000	M05	        18.2	
SMU15261808000000001          	2000	M06	        18.5	
SMU15261808000000001          	2000	M07	        18.4	
SMU15261808000000001          	2000	M08	        18.5	
SMU15261808000000001          	2000	M09	        18.6	
SMU15261808000000001          	2000	M10	        18.8	
SMU15261808000000001          	2000	M11	        19.0	
SMU15261808000000001          	2000	M12	        18.9	
SMU15261808000000001          	2000	M13	        18.4	
SMU15261808000000001          	2001	M01	        18.5	
SMU15261808000000001          	2001	M02	        18.7	
SMU15261808000000001          	2001	M03	        18.8	
SMU15261808000000001          	2001	M04	        18.9	
SMU15261808000000001          	2001	M05	        18.9	
SMU15261808000000001          	2001	M06	        19.2	
SMU15261808000000001          	2001	M07	        19.1	
SMU15261808000000001          	2001	M08	        18.9	
SMU15261808000000001          	2001	M09	        18.9	
SMU15261808000000001          	2001	M10	        18.6	
SMU15261808000000001          	2001	M11	        18.6	
SMU15261808000000001          	2001	M12	        18.7	
SMU15261808000000001          	2001	M13	        18.8	
SMU15261808000000001          	2002	M01	        18.5	
SMU15261808000000001          	2002	M02	        18.6	
SMU15261808000000001          	2002	M03	        18.8	
SMU15261808000000001          	2002	M04	        18.8	
SMU15261808000000001          	2002	M05	        18.9	
SMU15261808000000001          	2002	M06	        18.9	
SMU15261808000000001          	2002	M07	        18.9	
SMU15261808000000001          	2002	M08	        18.8	
SMU15261808000000001          	2002	M09	        19.0	
SMU15261808000000001          	2002	M10	        18.9	
SMU15261808000000001          	2002	M11	        19.1	
SMU15261808000000001          	2002	M12	        19.1	
SMU15261808000000001          	2002	M13	        18.9	
SMU15261808000000001          	2003	M01	        18.7	
SMU15261808000000001          	2003	M02	        19.0	
SMU15261808000000001          	2003	M03	        19.1	
SMU15261808000000001          	2003	M04	        19.3	
SMU15261808000000001          	2003	M05	        19.3	
SMU15261808000000001          	2003	M06	        19.3	
SMU15261808000000001          	2003	M07	        19.2	
SMU15261808000000001          	2003	M08	        19.2	
SMU15261808000000001          	2003	M09	        19.2	
SMU15261808000000001          	2003	M10	        19.2	
SMU15261808000000001          	2003	M11	        19.3	
SMU15261808000000001          	2003	M12	        19.3	
SMU15261808000000001          	2003	M13	        19.2	
SMU15261808000000001          	2004	M01	        18.7	
SMU15261808000000001          	2004	M02	        18.9	
SMU15261808000000001          	2004	M03	        19.2	
SMU15261808000000001          	2004	M04	        19.0	
SMU15261808000000001          	2004	M05	        19.2	
SMU15261808000000001          	2004	M06	        19.3	
SMU15261808000000001          	2004	M07	        19.1	
SMU15261808000000001          	2004	M08	        19.1	
SMU15261808000000001          	2004	M09	        18.9	
SMU15261808000000001          	2004	M10	        19.3	
SMU15261808000000001          	2004	M11	        19.3	
SMU15261808000000001          	2004	M12	        19.3	
SMU15261808000000001          	2004	M13	        19.1	
SMU15261808000000001          	2005	M01	        19.0	
SMU15261808000000001          	2005	M02	        19.1	
SMU15261808000000001          	2005	M03	        19.2	
SMU15261808000000001          	2005	M04	        19.5	
SMU15261808000000001          	2005	M05	        19.8	
SMU15261808000000001          	2005	M06	        19.7	
SMU15261808000000001          	2005	M07	        19.6	
SMU15261808000000001          	2005	M08	        19.7	
SMU15261808000000001          	2005	M09	        19.8	
SMU15261808000000001          	2005	M10	        19.7	
SMU15261808000000001          	2005	M11	        19.9	
SMU15261808000000001          	2005	M12	        20.1	
SMU15261808000000001          	2005	M13	        19.6	
SMU15261808000000001          	2006	M01	        19.9	
SMU15261808000000001          	2006	M02	        20.1	
SMU15261808000000001          	2006	M03	        20.3	
SMU15261808000000001          	2006	M04	        20.2	
SMU15261808000000001          	2006	M05	        20.4	
SMU15261808000000001          	2006	M06	        20.4	
SMU15261808000000001          	2006	M07	        20.3	
SMU15261808000000001          	2006	M08	        20.5	
SMU15261808000000001          	2006	M09	        20.5	
SMU15261808000000001          	2006	M10	        20.5	
SMU15261808000000001          	2006	M11	        20.7	
SMU15261808000000001          	2006	M12	        20.6	
SMU15261808000000001          	2006	M13	        20.4	
SMU15261808000000001          	2007	M01	        20.0	
SMU15261808000000001          	2007	M02	        20.4	
SMU15261808000000001          	2007	M03	        20.6	
SMU15261808000000001          	2007	M04	        20.4	
SMU15261808000000001          	2007	M05	        20.5	
SMU15261808000000001          	2007	M06	        20.5	
SMU15261808000000001          	2007	M07	        20.5	
SMU15261808000000001          	2007	M08	        20.6	
SMU15261808000000001          	2007	M09	        20.8	
SMU15261808000000001          	2007	M10	        20.9	
SMU15261808000000001          	2007	M11	        20.9	
SMU15261808000000001          	2007	M12	        20.9	
SMU15261808000000001          	2007	M13	        20.6	
SMU15261808000000001          	2008	M01	        20.5	
SMU15261808000000001          	2008	M02	        21.0	
SMU15261808000000001          	2008	M03	        21.2	
SMU15261808000000001          	2008	M04	        21.2	
SMU15261808000000001          	2008	M05	        21.3	
SMU15261808000000001          	2008	M06	        21.0	
SMU15261808000000001          	2008	M07	        20.8	
SMU15261808000000001          	2008	M08	        20.8	
SMU15261808000000001          	2008	M09	        21.0	
SMU15261808000000001          	2008	M10	        21.0	
SMU15261808000000001          	2008	M11	        21.0	
SMU15261808000000001          	2008	M12	        20.9	
SMU15261808000000001          	2008	M13	        21.0	
SMU15261808000000001          	2009	M01	        20.1	
SMU15261808000000001          	2009	M02	        20.4	
SMU15261808000000001          	2009	M03	        20.4	
SMU15261808000000001          	2009	M04	        20.2	
SMU15261808000000001          	2009	M05	        20.3	
SMU15261808000000001          	2009	M06	        20.3	
SMU15261808000000001          	2009	M07	        20.2	
SMU15261808000000001          	2009	M08	        20.5	
SMU15261808000000001          	2009	M09	        20.6	
SMU15261808000000001          	2009	M10	        20.7	
SMU15261808000000001          	2009	M11	        20.7	
SMU15261808000000001          	2009	M12	        20.8	
SMU15261808000000001          	2009	M13	        20.4	
SMU15261808000000001          	2010	M01	        20.3	
SMU15261808000000001          	2010	M02	        20.7	
SMU15261808000000001          	2010	M03	        20.8	
SMU15261808000000001          	2010	M04	        20.7	
SMU15261808000000001          	2010	M05	        20.8	
SMU15261808000000001          	2010	M06	        20.5	
SMU15261808000000001          	2010	M07	        20.5	
SMU15261808000000001          	2010	M08	        20.6	
SMU15261808000000001          	2010	M09	        20.7	
SMU15261808000000001          	2010	M10	        20.9	
SMU15261808000000001          	2010	M11	        21.0	
SMU15261808000000001          	2010	M12	        20.7	
SMU15261808000000001          	2010	M13	        20.7	
SMU15261808000000001          	2011	M01	        20.3	
SMU15261808000000001          	2011	M02	        20.7	
SMU15261808000000001          	2011	M03	        20.8	
SMU15261808000000001          	2011	M04	        20.7	
SMU15261808000000001          	2011	M05	        20.8	
SMU15261808000000001          	2011	M06	        20.8	
SMU15261808000000001          	2011	M07	        20.7	P
SMU15261809000000001          	1990	M01	        84.3	
SMU15261809000000001          	1990	M02	        87.8	
SMU15261809000000001          	1990	M03	        90.4	
SMU15261809000000001          	1990	M04	        91.3	
SMU15261809000000001          	1990	M05	        92.8	
SMU15261809000000001          	1990	M06	        90.1	
SMU15261809000000001          	1990	M07	        84.8	
SMU15261809000000001          	1990	M08	        84.4	
SMU15261809000000001          	1990	M09	        80.2	
SMU15261809000000001          	1990	M10	        87.4	
SMU15261809000000001          	1990	M11	        91.2	
SMU15261809000000001          	1990	M12	        92.1	
SMU15261809000000001          	1990	M13	        88.1	
SMU15261809000000001          	1991	M01	        89.4	
SMU15261809000000001          	1991	M02	        91.5	
SMU15261809000000001          	1991	M03	        92.8	
SMU15261809000000001          	1991	M04	        92.4	
SMU15261809000000001          	1991	M05	        92.5	
SMU15261809000000001          	1991	M06	        90.6	
SMU15261809000000001          	1991	M07	        85.7	
SMU15261809000000001          	1991	M08	        86.1	
SMU15261809000000001          	1991	M09	        81.8	
SMU15261809000000001          	1991	M10	        89.5	
SMU15261809000000001          	1991	M11	        92.5	
SMU15261809000000001          	1991	M12	        94.0	
SMU15261809000000001          	1991	M13	        89.9	
SMU15261809000000001          	1992	M01	        90.6	
SMU15261809000000001          	1992	M02	        93.1	
SMU15261809000000001          	1992	M03	        94.5	
SMU15261809000000001          	1992	M04	        94.3	
SMU15261809000000001          	1992	M05	        94.3	
SMU15261809000000001          	1992	M06	        92.7	
SMU15261809000000001          	1992	M07	        86.3	
SMU15261809000000001          	1992	M08	        86.2	
SMU15261809000000001          	1992	M09	        82.1	
SMU15261809000000001          	1992	M10	        89.7	
SMU15261809000000001          	1992	M11	        92.6	
SMU15261809000000001          	1992	M12	        94.1	
SMU15261809000000001          	1992	M13	        90.9	
SMU15261809000000001          	1993	M01	        89.0	
SMU15261809000000001          	1993	M02	        92.3	
SMU15261809000000001          	1993	M03	        94.0	
SMU15261809000000001          	1993	M04	        94.3	
SMU15261809000000001          	1993	M05	        95.2	
SMU15261809000000001          	1993	M06	        92.2	
SMU15261809000000001          	1993	M07	        85.4	
SMU15261809000000001          	1993	M08	        85.4	
SMU15261809000000001          	1993	M09	        81.8	
SMU15261809000000001          	1993	M10	        89.5	
SMU15261809000000001          	1993	M11	        91.8	
SMU15261809000000001          	1993	M12	        94.0	
SMU15261809000000001          	1993	M13	        90.4	
SMU15261809000000001          	1994	M01	        88.2	
SMU15261809000000001          	1994	M02	        92.6	
SMU15261809000000001          	1994	M03	        94.1	
SMU15261809000000001          	1994	M04	        94.1	
SMU15261809000000001          	1994	M05	        92.6	
SMU15261809000000001          	1994	M06	        93.0	
SMU15261809000000001          	1994	M07	        85.5	
SMU15261809000000001          	1994	M08	        85.2	
SMU15261809000000001          	1994	M09	        81.8	
SMU15261809000000001          	1994	M10	        89.6	
SMU15261809000000001          	1994	M11	        91.9	
SMU15261809000000001          	1994	M12	        93.7	
SMU15261809000000001          	1994	M13	        90.2	
SMU15261809000000001          	1995	M01	        90.0	
SMU15261809000000001          	1995	M02	        93.8	
SMU15261809000000001          	1995	M03	        95.1	
SMU15261809000000001          	1995	M04	        94.7	
SMU15261809000000001          	1995	M05	        94.9	
SMU15261809000000001          	1995	M06	        92.3	
SMU15261809000000001          	1995	M07	        85.0	
SMU15261809000000001          	1995	M08	        83.6	
SMU15261809000000001          	1995	M09	        80.7	
SMU15261809000000001          	1995	M10	        87.1	
SMU15261809000000001          	1995	M11	        89.8	
SMU15261809000000001          	1995	M12	        91.2	
SMU15261809000000001          	1995	M13	        89.9	
SMU15261809000000001          	1996	M01	        86.3	
SMU15261809000000001          	1996	M02	        91.7	
SMU15261809000000001          	1996	M03	        92.9	
SMU15261809000000001          	1996	M04	        91.9	
SMU15261809000000001          	1996	M05	        92.9	
SMU15261809000000001          	1996	M06	        90.9	
SMU15261809000000001          	1996	M07	        85.3	
SMU15261809000000001          	1996	M08	        85.0	
SMU15261809000000001          	1996	M09	        81.2	
SMU15261809000000001          	1996	M10	        87.6	
SMU15261809000000001          	1996	M11	        90.5	
SMU15261809000000001          	1996	M12	        91.7	
SMU15261809000000001          	1996	M13	        89.0	
SMU15261809000000001          	1997	M01	        89.1	
SMU15261809000000001          	1997	M02	        91.7	
SMU15261809000000001          	1997	M03	        92.3	
SMU15261809000000001          	1997	M04	        91.9	
SMU15261809000000001          	1997	M05	        93.5	
SMU15261809000000001          	1997	M06	        92.2	
SMU15261809000000001          	1997	M07	        84.9	
SMU15261809000000001          	1997	M08	        86.7	
SMU15261809000000001          	1997	M09	        83.7	
SMU15261809000000001          	1997	M10	        89.3	
SMU15261809000000001          	1997	M11	        91.4	
SMU15261809000000001          	1997	M12	        92.6	
SMU15261809000000001          	1997	M13	        89.9	
SMU15261809000000001          	1998	M01	        89.5	
SMU15261809000000001          	1998	M02	        91.7	
SMU15261809000000001          	1998	M03	        93.1	
SMU15261809000000001          	1998	M04	        92.3	
SMU15261809000000001          	1998	M05	        93.4	
SMU15261809000000001          	1998	M06	        91.5	
SMU15261809000000001          	1998	M07	        85.1	
SMU15261809000000001          	1998	M08	        86.5	
SMU15261809000000001          	1998	M09	        86.3	
SMU15261809000000001          	1998	M10	        89.2	
SMU15261809000000001          	1998	M11	        91.1	
SMU15261809000000001          	1998	M12	        92.5	
SMU15261809000000001          	1998	M13	        90.2	
SMU15261809000000001          	1999	M01	        88.6	
SMU15261809000000001          	1999	M02	        91.5	
SMU15261809000000001          	1999	M03	        92.5	
SMU15261809000000001          	1999	M04	        92.3	
SMU15261809000000001          	1999	M05	        92.4	
SMU15261809000000001          	1999	M06	        92.0	
SMU15261809000000001          	1999	M07	        85.0	
SMU15261809000000001          	1999	M08	        87.8	
SMU15261809000000001          	1999	M09	        87.1	
SMU15261809000000001          	1999	M10	        90.5	
SMU15261809000000001          	1999	M11	        92.4	
SMU15261809000000001          	1999	M12	        93.8	
SMU15261809000000001          	1999	M13	        90.5	
SMU15261809000000001          	2000	M01	        88.3	
SMU15261809000000001          	2000	M02	        92.5	
SMU15261809000000001          	2000	M03	        93.9	
SMU15261809000000001          	2000	M04	        93.9	
SMU15261809000000001          	2000	M05	        95.6	
SMU15261809000000001          	2000	M06	        94.3	
SMU15261809000000001          	2000	M07	        86.9	
SMU15261809000000001          	2000	M08	        86.5	
SMU15261809000000001          	2000	M09	        88.2	
SMU15261809000000001          	2000	M10	        91.3	
SMU15261809000000001          	2000	M11	        93.5	
SMU15261809000000001          	2000	M12	        94.9	
SMU15261809000000001          	2000	M13	        91.7	
SMU15261809000000001          	2001	M01	        85.5	
SMU15261809000000001          	2001	M02	        93.0	
SMU15261809000000001          	2001	M03	        93.8	
SMU15261809000000001          	2001	M04	        92.0	
SMU15261809000000001          	2001	M05	        91.6	
SMU15261809000000001          	2001	M06	        93.9	
SMU15261809000000001          	2001	M07	        86.0	
SMU15261809000000001          	2001	M08	        86.9	
SMU15261809000000001          	2001	M09	        89.2	
SMU15261809000000001          	2001	M10	        92.1	
SMU15261809000000001          	2001	M11	        95.1	
SMU15261809000000001          	2001	M12	        96.1	
SMU15261809000000001          	2001	M13	        91.3	
SMU15261809000000001          	2002	M01	        91.1	
SMU15261809000000001          	2002	M02	        95.3	
SMU15261809000000001          	2002	M03	        96.5	
SMU15261809000000001          	2002	M04	        90.4	
SMU15261809000000001          	2002	M05	        97.3	
SMU15261809000000001          	2002	M06	        99.7	
SMU15261809000000001          	2002	M07	        88.1	
SMU15261809000000001          	2002	M08	        88.7	
SMU15261809000000001          	2002	M09	        90.8	
